customer_id,email,phone,age,employment_type,monthly_income,account_age_months,credit_score,loan_amount,monthly_installment,previous_late_payments,avg_payment_delay_days,previous_defaults,days_past_due,current_outstanding,payment_frequency,payment_reliability_score,engagement_score,previous_reminder_response,amount_due,upcoming_installment_offset_days,risk_indicator_raw,risk_category,risk_category_pred,risk_score
CUSTOMER_0830,customer0830@example.com,+91-9000800829,21,Salaried,19585,40,615,112912,6339,5,8,0,40,58373,Monthly,68,48.0,Responded,7117,-12,0.2911,HIGH,HIGH,60.9
CUSTOMER_0831,customer0831@example.com,+91-9000300830,21,Salaried,39631,40,700,68131,4517,6,1,1,9,21892,Monthly,82,68.0,No Response,4133,-1,0.2173,AT-RISK,AT-RISK,27.1
CUSTOMER_0832,customer0832@example.com,+91-9000800831,21,Self-Employed,12000,29,625,315124,15899,1,0,0,0,29583,Bi-Weekly,66,69.0,Responded,17859,28,0.0624,LOW,LOW,17.6
CUSTOMER_0833,customer0833@example.com,+91-9000100832,44,Self-Employed,73874,20,694,163238,12044,3,9,0,4,53429,Monthly,79,59.0,No Response,11561,23,0.1721,LOW,LOW,6.0
CUSTOMER_0834,customer0834@example.com,+91-9000900833,35,Salaried,77017,39,649,193711,11232,5,12,1,11,78750,Monthly,79,76.0,Responded,10327,-4,0.2391,AT-RISK,AT-RISK,32.8
CUSTOMER_0835,customer0835@example.com,+91-9000300834,23,Salaried,12000,36,682,162525,5417,1,0,0,0,81615,Monthly,87,57.0,No Response,5765,13,0.1552,LOW,LOW,2.6
CUSTOMER_0836,customer0836@example.com,+91-9000400835,39,Salaried,42317,14,792,54796,1766,4,1,0,2,24836,Monthly,91,64.0,No Response,2020,-7,0.1019,LOW,LOW,5.6
CUSTOMER_0837,customer0837@example.com,+91-9000100836,43,Salaried,33758,20,521,321699,21268,10,10,2,0,36827,Bi-Weekly,55,51.0,Responded,19445,26,0.3451,HIGH,HIGH,68.9
CUSTOMER_0838,customer0838@example.com,+91-9000900837,39,Salaried,47079,40,732,114336,5696,1,4,1,0,18535,Monthly,84,78.0,Responded,5733,24,0.0794,LOW,LOW,0.5
CUSTOMER_0839,customer0839@example.com,+91-9000000838,33,Business Owner,72300,30,741,196514,6100,3,7,0,0,42479,Monthly,93,71.0,No Response,6297,4,0.0999,LOW,LOW,1.2
CUSTOMER_0840,customer0840@example.com,+91-9000600839,37,Salaried,37809,41,663,275767,36379,2,1,2,42,33556,Bi-Weekly,57,60.0,Responded,35034,18,0.3132,HIGH,HIGH,57.5
CUSTOMER_0841,customer0841@example.com,+91-9000900840,43,Salaried,39775,21,592,187399,5735,3,5,3,26,78080,Monthly,64,70.0,Responded,6570,10,0.3337,HIGH,HIGH,59.9
CUSTOMER_0842,customer0842@example.com,+91-9000000841,30,Salaried,108935,14,671,60076,4777,0,0,0,0,39139,Monthly,87,88.0,No Response,5064,5,0.0693,LOW,LOW,1.5
CUSTOMER_0843,customer0843@example.com,+91-9000700842,35,Salaried,34688,50,510,20000,1000,9,6,1,10,10488,Monthly,42,42.0,No Response,1111,7,0.3458,HIGH,HIGH,66.8
CUSTOMER_0844,customer0844@example.com,+91-9000200843,32,Self-Employed,83729,4,731,146439,6237,0,0,1,0,74855,Bi-Weekly,79,68.0,No Response,6261,2,0.0793,LOW,LOW,2.4
CUSTOMER_0845,customer0845@example.com,+91-9000900844,21,Salaried,51338,19,655,195869,8671,1,19,1,24,112593,Weekly,56,57.0,No Response,8571,8,0.2244,AT-RISK,HIGH,43.4
CUSTOMER_0846,customer0846@example.com,+91-9000500845,43,Salaried,36671,31,656,111414,3505,5,4,0,0,68930,Monthly,68,95.0,Responded,3639,26,0.15,LOW,LOW,15.3
CUSTOMER_0847,customer0847@example.com,+91-9000600846,53,Self-Employed,34150,41,628,163974,18124,1,11,0,16,29793,Bi-Weekly,79,71.0,Responded,18283,13,0.1739,LOW,LOW,20.9
CUSTOMER_0848,customer0848@example.com,+91-9000900847,27,Salaried,45052,35,617,199957,12184,7,0,0,40,117383,Monthly,91,84.0,Responded,13143,22,0.3266,HIGH,HIGH,57.9
CUSTOMER_0849,customer0849@example.com,+91-9000000848,43,Self-Employed,28144,62,792,210799,9517,1,1,0,3,117255,Monthly,90,86.0,Responded,9197,22,0.0541,LOW,LOW,2.4
CUSTOMER_0850,customer0850@example.com,+91-9000500849,27,Self-Employed,30813,25,645,139141,4586,2,1,1,0,21835,Monthly,68,67.0,Responded,4642,-3,0.116,LOW,LOW,17.9
CUSTOMER_0851,customer0851@example.com,+91-9000600850,36,Salaried,40835,15,695,145582,11652,2,2,0,0,37585,Monthly,86,65.0,No Response,13094,16,0.0853,LOW,LOW,1.1
CUSTOMER_0852,customer0852@example.com,+91-9000500851,48,Self-Employed,49530,23,682,152914,5082,3,12,1,7,116569,Monthly,72,73.0,No Response,5534,3,0.1729,LOW,LOW,15.6
CUSTOMER_0853,customer0853@example.com,+91-9000300852,30,Salaried,81346,23,651,160020,8895,2,3,0,8,91745,Bi-Weekly,60,59.0,No Response,8379,1,0.1598,LOW,LOW,14.8
CUSTOMER_0854,customer0854@example.com,+91-9000000853,34,Salaried,36619,25,641,121603,10422,2,1,0,13,29768,Monthly,68,61.0,No Response,11690,-14,0.1829,AT-RISK,AT-RISK,25.3
CUSTOMER_0855,customer0855@example.com,+91-9000800854,21,Salaried,51399,13,647,127156,4419,3,0,1,11,60278,Weekly,64,69.0,Responded,4627,2,0.2001,AT-RISK,LOW,24.5
CUSTOMER_0856,customer0856@example.com,+91-9000300855,29,Salaried,16859,38,747,117564,13471,1,0,0,0,35625,Monthly,78,68.0,Responded,14411,23,0.0943,LOW,LOW,1.0
CUSTOMER_0857,customer0857@example.com,+91-9000600856,21,Self-Employed,64522,31,623,176886,8249,5,10,2,30,69865,Monthly,70,60.0,No Response,8030,11,0.2759,HIGH,HIGH,65.2
CUSTOMER_0858,customer0858@example.com,+91-9000600857,38,Business Owner,12255,9,612,108008,13643,2,6,2,0,37930,Monthly,56,50.0,No Response,13784,-2,0.1798,LOW,AT-RISK,40.1
CUSTOMER_0859,customer0859@example.com,+91-9000100858,42,Freelancer,60085,39,639,126356,7569,6,9,2,5,30535,Monthly,63,57.0,No Response,8338,-1,0.2034,AT-RISK,AT-RISK,46.5
CUSTOMER_0860,customer0860@example.com,+91-9000000859,33,Self-Employed,45577,16,639,299003,12441,7,7,0,15,149345,Bi-Weekly,72,74.0,Responded,12225,-8,0.2627,AT-RISK,AT-RISK,43.7
CUSTOMER_0861,customer0861@example.com,+91-9000700860,37,Salaried,40964,10,623,250485,11042,3,1,0,0,161240,Monthly,62,61.0,No Response,10393,-7,0.2369,AT-RISK,AT-RISK,32.9
CUSTOMER_0862,customer0862@example.com,+91-9000700861,32,Salaried,42401,28,645,79651,4390,4,0,0,9,48839,Weekly,86,55.0,Responded,4366,5,0.2055,AT-RISK,LOW,19.1
CUSTOMER_0863,customer0863@example.com,+91-9000600862,41,Salaried,18572,2,571,271978,14412,6,15,1,40,50204,Weekly,48,46.0,No Response,13220,27,0.3649,CRITICAL,CRITICAL,90.1
CUSTOMER_0864,customer0864@example.com,+91-9000700863,36,Salaried,20734,33,702,235634,18404,4,12,0,19,167036,Monthly,58,53.0,Responded,19866,19,0.2389,AT-RISK,AT-RISK,39.7
CUSTOMER_0865,customer0865@example.com,+91-9000200864,21,Salaried,66329,1,745,139188,7073,6,2,1,0,27269,Monthly,78,69.0,No Response,6626,-2,0.1863,AT-RISK,AT-RISK,25.0
CUSTOMER_0866,customer0866@example.com,+91-9000100865,43,Freelancer,47920,13,675,99936,2888,4,0,0,0,32459,Monthly,89,77.0,Responded,2805,11,0.0824,LOW,LOW,4.4
CUSTOMER_0867,customer0867@example.com,+91-9000600866,31,Salaried,37264,46,643,103189,3274,11,0,2,5,77351,Monthly,68,51.0,No Response,3667,-8,0.3387,HIGH,HIGH,58.5
CUSTOMER_0868,customer0868@example.com,+91-9000700867,23,Salaried,50766,17,583,191983,18536,10,2,0,2,75593,Monthly,57,93.0,Responded,19187,19,0.2084,AT-RISK,AT-RISK,44.2
CUSTOMER_0869,customer0869@example.com,+91-9000000868,31,Salaried,43701,19,573,102140,14817,4,0,0,62,20681,Monthly,65,75.0,Responded,14525,2,0.2212,AT-RISK,AT-RISK,58.5
CUSTOMER_0870,customer0870@example.com,+91-9000900869,21,Business Owner,32787,45,680,237589,6986,4,1,0,8,34348,Monthly,69,87.0,No Response,7243,-2,0.1404,LOW,LOW,9.5
CUSTOMER_0871,customer0871@example.com,+91-9000800870,23,Self-Employed,90821,16,655,274281,12580,5,3,1,1,103528,Monthly,73,54.0,Responded,12008,-8,0.2778,HIGH,HIGH,46.9
CUSTOMER_0872,customer0872@example.com,+91-9000300871,36,Self-Employed,61251,37,627,153085,6915,9,0,2,28,85222,Monthly,86,45.0,No Response,6267,-8,0.3983,CRITICAL,CRITICAL,79.0
CUSTOMER_0873,customer0873@example.com,+91-9000300872,37,Salaried,51056,44,680,237269,8064,2,0,2,10,162554,Monthly,63,68.0,Responded,8474,21,0.2588,AT-RISK,AT-RISK,31.7
CUSTOMER_0874,customer0874@example.com,+91-9000200873,37,Business Owner,39991,35,710,114631,7423,0,10,1,0,59268,Monthly,75,79.0,No Response,8005,28,0.1131,LOW,LOW,3.5
CUSTOMER_0875,customer0875@example.com,+91-9000500874,35,Salaried,57292,7,647,115119,5627,4,8,0,7,86449,Weekly,61,56.0,Responded,6301,-14,0.2352,AT-RISK,AT-RISK,29.3
CUSTOMER_0876,customer0876@example.com,+91-9000000875,28,Business Owner,31420,18,608,250892,7156,4,19,2,0,143189,Monthly,68,60.0,Responded,7821,1,0.2564,AT-RISK,HIGH,49.9
CUSTOMER_0877,customer0877@example.com,+91-9000500876,34,Salaried,29682,63,601,291780,11151,4,3,1,48,198776,Monthly,72,45.0,No Response,12619,-3,0.3061,HIGH,CRITICAL,72.6
CUSTOMER_0878,customer0878@example.com,+91-9000100877,31,Salaried,70425,19,606,350950,33069,4,10,1,11,37535,Bi-Weekly,61,50.0,No Response,37913,-2,0.209,AT-RISK,AT-RISK,46.6
CUSTOMER_0879,customer0879@example.com,+91-9000800878,21,Salaried,54065,73,798,154241,15429,2,0,0,2,83025,Monthly,77,78.0,Responded,16759,25,0.0384,LOW,LOW,3.4
CUSTOMER_0880,customer0880@example.com,+91-9000100879,28,Self-Employed,30865,49,653,239705,19764,3,7,0,3,80601,Bi-Weekly,73,57.0,No Response,22076,25,0.219,AT-RISK,AT-RISK,22.0
CUSTOMER_0881,customer0881@example.com,+91-9000600880,43,Salaried,41190,32,598,208650,7194,3,1,2,39,165866,Monthly,48,51.0,No Response,7686,-7,0.3549,CRITICAL,CRITICAL,81.7
CUSTOMER_0882,customer0882@example.com,+91-9000000881,49,Business Owner,69677,33,728,234494,15778,1,0,0,0,18143,Bi-Weekly,88,69.0,Responded,14874,11,0.03,LOW,LOW,1.2
CUSTOMER_0883,customer0883@example.com,+91-9000600882,40,Salaried,52311,19,622,215890,32505,6,24,2,78,132594,Monthly,58,78.0,No Response,30731,4,0.4911,CRITICAL,CRITICAL,89.7
CUSTOMER_0884,customer0884@example.com,+91-9000400883,48,Salaried,63625,25,681,227487,6627,2,5,0,31,128220,Weekly,90,75.0,No Response,6146,22,0.1907,AT-RISK,AT-RISK,28.5
CUSTOMER_0885,customer0885@example.com,+91-9000700884,35,Salaried,23227,17,652,69002,6221,7,17,0,2,50645,Monthly,72,79.0,Responded,7065,-4,0.2625,AT-RISK,AT-RISK,30.3
CUSTOMER_0886,customer0886@example.com,+91-9000300885,50,Salaried,63905,26,626,141586,22521,6,2,5,16,81775,Weekly,75,70.0,No Response,24056,26,0.4412,CRITICAL,CRITICAL,75.7
CUSTOMER_0887,customer0887@example.com,+91-9000900886,53,Salaried,47633,9,696,197657,15072,0,1,1,4,51464,Weekly,90,61.0,No Response,16541,6,0.13,LOW,LOW,2.3
CUSTOMER_0888,customer0888@example.com,+91-9000600887,21,Salaried,55746,8,794,177878,13629,0,1,0,1,58667,Monthly,94,91.0,Responded,13394,21,0.06,LOW,LOW,1.1
CUSTOMER_0889,customer0889@example.com,+91-9000500888,36,Self-Employed,61604,42,539,259374,13899,5,11,0,5,88452,Weekly,60,74.0,Responded,14108,23,0.2396,AT-RISK,AT-RISK,47.2
CUSTOMER_0890,customer0890@example.com,+91-9000400889,35,Salaried,66246,5,793,147296,4382,2,3,1,0,21815,Monthly,78,96.0,Responded,3987,15,0.1031,LOW,LOW,1.6
CUSTOMER_0891,customer0891@example.com,+91-9000300890,31,Freelancer,54880,40,669,103125,3185,4,14,1,18,20879,Monthly,76,78.0,No Response,3574,-3,0.2231,AT-RISK,AT-RISK,31.2
CUSTOMER_0892,customer0892@example.com,+91-9000600891,39,Self-Employed,12000,1,505,200980,10198,6,0,1,45,53998,Monthly,27,43.0,Responded,11352,-15,0.3725,CRITICAL,CRITICAL,88.5
CUSTOMER_0893,customer0893@example.com,+91-9000400892,35,Business Owner,46391,36,697,160108,8736,6,7,0,2,65926,Weekly,79,69.0,No Response,9576,22,0.1707,LOW,LOW,16.3
CUSTOMER_0894,customer0894@example.com,+91-9000400893,28,Salaried,31147,24,623,183509,8101,4,2,0,24,127112,Monthly,93,72.0,No Response,7408,24,0.2007,AT-RISK,AT-RISK,35.8
CUSTOMER_0895,customer0895@example.com,+91-9000000894,34,Salaried,64161,47,694,75251,5656,2,0,0,0,45267,Monthly,83,55.0,Responded,5336,-7,0.0586,LOW,LOW,0.9
CUSTOMER_0896,customer0896@example.com,+91-9000100895,45,Salaried,57511,21,593,156288,20657,5,6,1,29,14359,Monthly,62,65.0,No Response,20317,23,0.2651,HIGH,HIGH,61.2
CUSTOMER_0897,customer0897@example.com,+91-9000400896,36,Self-Employed,45636,1,707,132020,3862,3,2,0,0,10565,Weekly,74,72.0,No Response,3729,-6,0.0627,LOW,LOW,3.6
CUSTOMER_0898,customer0898@example.com,+91-9000200897,40,Business Owner,31545,23,577,20000,1723,7,1,0,3,4675,Bi-Weekly,57,87.0,Responded,1911,13,0.1908,AT-RISK,AT-RISK,40.2
CUSTOMER_0899,customer0899@example.com,+91-9000100898,32,Salaried,85130,31,710,192529,16108,2,0,0,0,34130,Monthly,95,76.0,Responded,15281,24,0.0723,LOW,LOW,1.1
CUSTOMER_0900,customer0900@example.com,+91-9000300899,39,Salaried,28674,22,584,209456,10382,7,5,2,13,28407,Monthly,39,52.0,No Response,10724,14,0.3229,HIGH,HIGH,64.8
CUSTOMER_0901,customer0901@example.com,+91-9000300900,24,Business Owner,23306,34,650,188833,9101,4,4,0,8,62022,Monthly,62,66.0,Responded,9490,-14,0.1827,AT-RISK,AT-RISK,26.3
CUSTOMER_0902,customer0902@example.com,+91-9000300901,30,Salaried,34348,20,703,103718,15827,1,1,1,0,39274,Monthly,90,69.0,Responded,15925,2,0.1132,LOW,LOW,0.9
CUSTOMER_0903,customer0903@example.com,+91-9000300902,34,Self-Employed,35850,9,687,208232,19948,4,1,0,2,93245,Monthly,78,72.0,Responded,19153,12,0.1588,LOW,LOW,9.0
CUSTOMER_0904,customer0904@example.com,+91-9000200903,23,Salaried,29154,13,608,97719,5633,3,0,1,0,43410,Monthly,67,68.0,Responded,6422,16,0.2191,AT-RISK,AT-RISK,32.3
CUSTOMER_0905,customer0905@example.com,+91-9000600904,27,Business Owner,67032,21,643,96255,3630,3,16,0,7,23575,Bi-Weekly,83,87.0,Responded,3642,8,0.2045,AT-RISK,AT-RISK,23.1
CUSTOMER_0906,customer0906@example.com,+91-9000800905,37,Salaried,12000,20,722,196282,15271,4,15,1,1,95938,Monthly,80,81.0,No Response,16520,22,0.1782,LOW,LOW,16.5
CUSTOMER_0907,customer0907@example.com,+91-9000400906,36,Salaried,26314,55,639,214814,11493,6,6,0,12,155940,Monthly,48,58.0,No Response,10872,-2,0.2857,HIGH,HIGH,58.9
CUSTOMER_0908,customer0908@example.com,+91-9000300907,42,Self-Employed,45077,44,674,58348,2568,4,36,0,11,16682,Monthly,71,57.0,Responded,2839,9,0.2073,AT-RISK,AT-RISK,29.1
CUSTOMER_0909,customer0909@example.com,+91-9000100908,29,Freelancer,43675,33,510,328722,10065,4,11,3,51,39306,Monthly,59,46.0,No Response,9601,9,0.3546,CRITICAL,CRITICAL,80.3
CUSTOMER_0910,customer0910@example.com,+91-9000100909,35,Salaried,76168,32,646,101552,6434,2,0,1,15,25864,Monthly,69,85.0,Responded,6876,16,0.1898,AT-RISK,AT-RISK,23.8
CUSTOMER_0911,customer0911@example.com,+91-9000400910,28,Salaried,72188,30,626,155733,15562,3,0,0,0,22448,Monthly,53,65.0,Responded,15976,11,0.1184,LOW,LOW,16.6
CUSTOMER_0912,customer0912@example.com,+91-9000600911,41,Self-Employed,14785,29,601,338276,16359,5,23,1,36,144288,Bi-Weekly,71,82.0,Responded,15322,16,0.3276,HIGH,HIGH,67.0
CUSTOMER_0913,customer0913@example.com,+91-9000900912,45,Freelancer,12000,26,516,20000,1000,5,11,0,114,3761,Monthly,43,41.0,No Response,906,15,0.4583,CRITICAL,CRITICAL,91.8
CUSTOMER_0914,customer0914@example.com,+91-9000900913,39,Business Owner,51792,29,716,20650,2221,1,7,1,0,6360,Monthly,86,100.0,No Response,2515,8,0.076,LOW,LOW,3.7
CUSTOMER_0915,customer0915@example.com,+91-9000800914,44,Freelancer,30767,1,552,215673,11508,2,20,0,66,47616,Bi-Weekly,64,69.0,No Response,10718,19,0.379,CRITICAL,CRITICAL,85.2
CUSTOMER_0916,customer0916@example.com,+91-9000600915,35,Salaried,19743,19,549,20000,3061,8,6,0,18,14092,Bi-Weekly,47,45.0,No Response,3294,14,0.2462,AT-RISK,HIGH,67.0
CUSTOMER_0917,customer0917@example.com,+91-9000400916,42,Salaried,43638,23,570,20000,2854,3,0,0,8,1316,Bi-Weekly,67,67.0,Responded,3034,17,0.1456,LOW,AT-RISK,27.9
CUSTOMER_0918,customer0918@example.com,+91-9000900917,35,Self-Employed,48832,16,653,264209,12895,1,1,0,3,118778,Weekly,62,76.0,Responded,12707,17,0.0778,LOW,LOW,12.8
CUSTOMER_0919,customer0919@example.com,+91-9000900918,25,Business Owner,26973,18,554,145240,9717,3,0,0,21,27244,Bi-Weekly,75,64.0,No Response,9195,11,0.1645,LOW,AT-RISK,39.1
CUSTOMER_0920,customer0920@example.com,+91-9000900919,37,Salaried,27148,27,409,419422,13377,7,2,1,5,23010,Monthly,45,24.0,Responded,12635,17,0.256,AT-RISK,AT-RISK,58.7
CUSTOMER_0921,customer0921@example.com,+91-9000500920,26,Salaried,31366,37,671,79535,3305,6,3,1,0,53421,Bi-Weekly,77,58.0,No Response,3458,17,0.2141,AT-RISK,AT-RISK,29.4
CUSTOMER_0922,customer0922@example.com,+91-9000200921,56,Business Owner,36896,30,647,141708,7223,4,0,1,0,77043,Monthly,58,49.0,Responded,7488,-12,0.1419,LOW,LOW,25.1
CUSTOMER_0923,customer0923@example.com,+91-9000400922,31,Salaried,54198,36,682,212192,11634,3,1,0,2,24642,Monthly,74,47.0,No Response,13018,14,0.1577,LOW,LOW,5.1
CUSTOMER_0924,customer0924@example.com,+91-9000700923,40,Salaried,29969,40,674,166940,7980,0,1,1,0,67591,Monthly,83,80.0,No Response,8458,28,0.063,LOW,LOW,2.1
CUSTOMER_0925,customer0925@example.com,+91-9000000924,34,Salaried,31962,22,590,151143,20953,3,3,0,12,78044,Monthly,53,35.0,Responded,23149,-1,0.1607,LOW,AT-RISK,32.5
CUSTOMER_0926,customer0926@example.com,+91-9000000925,23,Self-Employed,42885,36,729,95664,2918,3,2,3,0,30329,Monthly,76,89.0,Responded,2649,13,0.2118,AT-RISK,AT-RISK,19.1
CUSTOMER_0927,customer0927@example.com,+91-9000600926,21,Self-Employed,42557,3,629,194588,5412,3,4,0,75,72257,Monthly,56,69.0,No Response,5778,12,0.3844,CRITICAL,CRITICAL,84.6
CUSTOMER_0928,customer0928@example.com,+91-9000400927,41,Salaried,58700,23,699,226904,19826,1,3,0,0,119376,Monthly,90,100.0,Responded,19001,16,0.0831,LOW,LOW,1.5
CUSTOMER_0929,customer0929@example.com,+91-9000400928,48,Self-Employed,91025,21,727,200644,20875,1,12,2,0,37572,Bi-Weekly,100,62.0,No Response,20107,20,0.1525,LOW,LOW,8.6
CUSTOMER_0930,customer0930@example.com,+91-9000000929,28,Self-Employed,58656,48,659,105668,10251,2,0,1,0,32230,Weekly,98,58.0,Responded,11072,14,0.0833,LOW,LOW,5.6
CUSTOMER_0931,customer0931@example.com,+91-9000800930,21,Salaried,61646,33,642,73852,2859,0,0,0,0,17847,Monthly,79,87.0,Responded,3140,26,0.0507,LOW,LOW,8.6
CUSTOMER_0932,customer0932@example.com,+91-9000000931,32,Self-Employed,36861,8,563,117617,4551,3,18,4,0,78806,Bi-Weekly,67,71.0,Responded,4518,27,0.3034,HIGH,HIGH,52.1
CUSTOMER_0933,customer0933@example.com,+91-9000400932,26,Salaried,29528,36,709,54934,1747,4,3,0,4,34786,Monthly,68,88.0,No Response,1917,22,0.1142,LOW,LOW,5.9
CUSTOMER_0934,customer0934@example.com,+91-9000900933,29,Salaried,41200,42,678,146937,5145,3,5,1,2,76070,Weekly,71,93.0,Responded,5201,26,0.2038,AT-RISK,LOW,12.4
CUSTOMER_0935,customer0935@example.com,+91-9000800934,40,Salaried,35921,27,735,203903,10461,2,1,0,0,107286,Monthly,82,77.0,Responded,11657,-4,0.1258,LOW,LOW,2.6
CUSTOMER_0936,customer0936@example.com,+91-9000300935,34,Salaried,53728,36,671,153916,6311,5,11,0,2,111877,Monthly,77,62.0,No Response,5719,-13,0.1728,LOW,LOW,20.5
CUSTOMER_0937,customer0937@example.com,+91-9000700936,27,Salaried,15803,1,654,296063,11109,6,17,0,0,155062,Monthly,79,76.0,Responded,10229,-1,0.1514,LOW,AT-RISK,30.7
CUSTOMER_0938,customer0938@example.com,+91-9000500937,40,Business Owner,57278,1,602,302321,14138,3,6,0,21,170938,Monthly,81,62.0,Responded,15468,-6,0.2023,AT-RISK,AT-RISK,40.4
CUSTOMER_0939,customer0939@example.com,+91-9000200938,41,Self-Employed,39333,10,535,207611,10242,3,1,1,29,174537,Monthly,57,58.0,Responded,10815,6,0.334,HIGH,HIGH,67.1
CUSTOMER_0940,customer0940@example.com,+91-9000300939,31,Business Owner,53376,27,576,243066,9587,5,21,1,0,12910,Monthly,60,52.0,No Response,9968,7,0.2312,AT-RISK,AT-RISK,47.2
CUSTOMER_0941,customer0941@example.com,+91-9000100940,36,Salaried,31655,46,596,91817,4040,3,12,1,4,46818,Monthly,74,67.0,No Response,4256,-5,0.225,AT-RISK,AT-RISK,33.6
CUSTOMER_0942,customer0942@example.com,+91-9000000941,39,Salaried,30618,12,669,126176,4983,4,8,0,31,66838,Monthly,86,85.0,Responded,5643,0,0.2668,HIGH,AT-RISK,26.8
CUSTOMER_0943,customer0943@example.com,+91-9000700942,38,Salaried,41051,16,729,244533,10027,4,0,1,0,152664,Monthly,72,68.0,Responded,10667,0,0.2002,AT-RISK,AT-RISK,26.5
CUSTOMER_0944,customer0944@example.com,+91-9000000943,35,Salaried,31100,25,529,138124,5008,6,18,0,17,115500,Weekly,52,44.0,No Response,5317,-2,0.3347,HIGH,HIGH,72.0
CUSTOMER_0945,customer0945@example.com,+91-9000000944,47,Salaried,61740,20,654,276656,10941,3,0,2,2,171938,Monthly,79,67.0,No Response,11924,-10,0.2022,AT-RISK,AT-RISK,32.6
CUSTOMER_0946,customer0946@example.com,+91-9000300945,40,Self-Employed,57906,19,616,263868,12220,2,2,3,12,198795,Monthly,67,48.0,Responded,13645,26,0.32,HIGH,HIGH,58.3
CUSTOMER_0947,customer0947@example.com,+91-9000900946,30,Freelancer,84990,21,721,209906,7934,4,4,0,37,82143,Monthly,72,79.0,Responded,7660,1,0.22,AT-RISK,AT-RISK,31.6
CUSTOMER_0948,customer0948@example.com,+91-9000900947,30,Salaried,39808,46,751,60814,3121,2,1,0,48,2501,Bi-Weekly,81,75.0,Responded,3290,15,0.157,LOW,LOW,21.7
CUSTOMER_0949,customer0949@example.com,+91-9000500948,29,Salaried,12000,45,749,117298,8852,2,4,0,4,4766,Monthly,90,77.0,No Response,9259,26,0.1411,LOW,LOW,2.1
CUSTOMER_0950,customer0950@example.com,+91-9000800949,40,Business Owner,39365,27,675,207732,34378,3,5,1,2,85427,Bi-Weekly,68,73.0,No Response,32099,-6,0.1744,LOW,LOW,20.3
CUSTOMER_0951,customer0951@example.com,+91-9000000950,29,Salaried,54231,51,714,74551,3269,1,0,0,1,23049,Monthly,71,56.0,Responded,3367,4,0.0528,LOW,LOW,3.3
CUSTOMER_0952,customer0952@example.com,+91-9000600951,31,Business Owner,62873,35,745,135712,5721,5,5,0,0,44442,Monthly,95,89.0,Responded,5248,-7,0.1382,LOW,LOW,6.9
CUSTOMER_0953,customer0953@example.com,+91-9000900952,44,Self-Employed,44950,39,590,253999,7223,5,26,0,93,97135,Monthly,58,48.0,Responded,6834,-1,0.4208,CRITICAL,CRITICAL,91.3
CUSTOMER_0954,customer0954@example.com,+91-9000400953,36,Freelancer,41104,16,781,100648,5975,1,0,1,3,58025,Monthly,93,73.0,Responded,6741,23,0.0519,LOW,LOW,0.4
CUSTOMER_0955,customer0955@example.com,+91-9000700954,45,Salaried,84794,19,700,83311,4674,6,4,2,0,21298,Monthly,84,85.0,Responded,4345,-14,0.2035,AT-RISK,LOW,22.6
CUSTOMER_0956,customer0956@example.com,+91-9000600955,42,Self-Employed,26168,17,589,20000,1659,4,3,1,0,13444,Monthly,76,71.0,No Response,1733,-12,0.1322,LOW,AT-RISK,27.2
CUSTOMER_0957,customer0957@example.com,+91-9000300956,24,Salaried,41256,25,637,129050,15900,4,4,0,6,86525,Monthly,73,91.0,Responded,15595,8,0.1594,LOW,LOW,15.7
CUSTOMER_0958,utkarshpradeshhit@gmail.com,+91-9000300957,34,Self-Employed,21726,25,528,265928,9112,6,3,1,102,129533,Monthly,57,39.0,No Response,9465,2,0.4651,CRITICAL,CRITICAL,94.9
CUSTOMER_0959,customer0959@example.com,+91-9000500958,43,Salaried,53853,34,814,74470,5520,2,1,1,0,20483,Monthly,82,70.0,Responded,5292,-5,0.1178,LOW,LOW,1.2
CUSTOMER_0960,customer0960@example.com,+91-9000500959,24,Salaried,66497,50,607,183960,7580,7,0,0,2,123723,Monthly,44,41.0,No Response,7664,21,0.2909,HIGH,HIGH,54.4
CUSTOMER_0961,customer0961@example.com,+91-9000800960,38,Salaried,49021,39,715,122510,4599,0,14,1,0,54108,Monthly,83,80.0,Responded,5136,10,0.0698,LOW,LOW,2.8
CUSTOMER_0962,customer0962@example.com,+91-9000400961,34,Salaried,46140,20,722,100312,4981,1,5,0,0,25054,Monthly,67,69.0,Responded,4951,-8,0.1458,LOW,LOW,3.7
CUSTOMER_0963,customer0963@example.com,+91-9000700962,21,Business Owner,16960,29,744,191390,5927,2,2,0,6,17264,Monthly,72,72.0,No Response,5857,6,0.1184,LOW,LOW,3.3
CUSTOMER_0964,customer0964@example.com,+91-9000400963,36,Self-Employed,46973,51,810,243297,12597,1,1,2,16,43457,Bi-Weekly,92,80.0,Responded,12742,-11,0.1487,LOW,LOW,14.6
CUSTOMER_0965,customer0965@example.com,+91-9000100964,27,Self-Employed,57618,34,553,280951,19312,5,8,1,66,45137,Monthly,41,41.0,No Response,17865,-14,0.3481,CRITICAL,CRITICAL,93.6
CUSTOMER_0966,customer0966@example.com,+91-9000500965,24,Salaried,45722,49,668,92890,2825,4,2,0,5,19727,Monthly,91,95.0,No Response,2816,-11,0.0802,LOW,LOW,4.5
CUSTOMER_0967,customer0967@example.com,+91-9000800966,35,Self-Employed,37169,19,601,348870,10954,1,3,1,12,87105,Weekly,74,51.0,Responded,9877,19,0.1763,LOW,LOW,32.3
